,Unnamed: 0,OID_,AREA,NODE_ID,TYPE,Mar_2022_Mean,Apr_2022_Mean,May_2022_Mean,Jun_2022_Mean,Jul_2022_Mean,Aug_2022_Mean,Sep_2022_Mean,Mar_2022_Median,Apr_2022_Median,May_2022_Median,Jun_2022_Median,Jul_2022_Median,Aug_2022_Median,Sep_2022_Median,Mar_2022_sd,Apr_2022_sd,May_2022_sd,Jun_2022_sd,Jul_2022_sd,Aug_2022_sd,Sep_2022_sd,Jan_2022_Mean,Feb_2022_Mean,Jan_2022_Median,Feb_2022_Median,Jan_2022_sd,Feb_2022_sd,Jan_2021_Mean,Feb_2021_Mean,Mar_2021_Mean,Apr_2021_Mean,May_2021_Mean,Jun_2021_Mean,Jul_2020_Mean,Jul_2021_Mean,Aug_2020_Mean,Aug_2021_Mean,Sep_2020_Mean,Sep_2021_Mean,Oct_2020_Mean,Oct_2021_Mean,Nov_2020_Mean,Nov_2021_Mean,Dec_2020_Mean,Dec_2021_Mean,Jan_2021_Median,Feb_2021_Median,Mar_2021_Median,Apr_2021_Median,May_2021_Median,Jun_2021_Median,Jul_2020_Median,Jul_2021_Median,Aug_2020_Median,Aug_2021_Median,Sep_2020_Median,Sep_2021_Median,Oct_2020_Median,Oct_2021_Median,Nov_2020_Median,Nov_2021_Median,Dec_2020_Median,Dec_2021_Median,Jan_2021_sd,Feb_2021_sd,Mar_2021_sd,Apr_2021_sd,May_2021_sd,Jun_2021_sd,Jul_2020_sd,Jul_2021_sd,Aug_2020_sd,Aug_2021_sd,Sep_2020_sd,Sep_2021_sd,Oct_2020_sd,Oct_2021_sd,Nov_2020_sd,Nov_2021_sd,Dec_2020_sd,Dec_2021_sd,Jan_2020_Mean,Jul_2019_Mean,Aug_2019_Mean,Sep_2019_Mean,Oct_2019_Mean,Nov_2019_Mean,Dec_2019_Mean,Jan_2020_Median,Jul_2019_Median,Aug_2019_Median,Sep_2019_Median,Oct_2019_Median,Nov_2019_Median,Dec_2019_Median,Jan_2020_sd,Jul_2019_sd,Aug_2019_sd,Sep_2019_sd,Oct_2019_sd,Nov_2019_sd,Dec_2019_sd,Feb_2020_Mean,Mar_2020_Mean,Apr_2020_Mean,May_2020_Mean,Jun_2020_Mean,Feb_2020_Median,Mar_2020_Median,Apr_2020_Median,May_2020_Median,Jun_2020_Median,Feb_2020_sd,Mar_2020_sd,Apr_2020_sd,May_2020_sd,Jun_2020_sd
1982,1982,1982,CA,STKTONA_1_N003,LOAD,47.80513981294964,69.12025099137931,73.18913927777778,77.91841640804597,76.27532469444445,107.67798698611112,134.2900700320513,48.40447,69.422675,75.66103,74.55238,72.737235,92.208895,92.146945,20.8116434068662,27.604549069434672,30.41695448673684,34.17062529903806,27.148771526994636,41.97501241965708,165.51908200046356,54.34579783333333,48.43883157738095,51.938655,48.428005,15.574575814399038,19.320233284436977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,1983,1983,CA,STKTONA_6_N001,LOAD,47.68804457553957,68.6447380316092,73.22719202777778,77.12924913793104,75.089071875,105.575520625,130.30407033653844,48.13065,68.86289,75.33935,73.99464,71.63915,90.374235,90.179615,20.749251312816988,27.339456214302164,30.79200743025714,32.929418358586986,26.750691817419437,43.0106999882702,159.4575422061761,53.999986,47.91395132440476,51.70007,47.841995,15.48914055478447,19.14801670882464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,1984,1984,CA,STKTONA_6_N004,LOAD,47.68804457553957,68.6447380316092,73.22719202777778,77.12924913793104,75.089071875,105.575520625,130.30407033653844,48.13065,68.86289,75.33935,73.99464,71.63915,90.374235,90.179615,20.749251312816988,27.339456214302164,30.79200743025714,32.929418358586986,26.750691817419437,43.0106999882702,159.4575422061761,53.999986,47.91395132440476,51.70007,47.841995,15.48914055478447,19.14801670882464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,1985,1985,CA,STLLWATR_6_N001,LOAD,45.00755161151079,65.68980612068965,68.69902959722222,70.32791218390805,70.30605912499999,99.60421506944444,124.90268910256412,45.96573,65.75513000000001,71.034885,69.161655,66.1846,87.480015,86.336195,19.63636984570827,27.684958920962863,38.88597565680028,43.73810121559317,24.42748490408375,37.99937440506622,157.2831409517745,52.055322125,46.34904988095238,49.760805000000005,46.01474,16.046951853550574,18.78324074204438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,1986,1986,CA,STMARIA_7_N101,GEN,43.45982371223022,58.98689034482759,60.524682,73.69019314655174,77.60445269444445,103.42502998611111,125.06224748397436,47.60365,64.8099,70.68128999999999,75.86192,77.60687,97.12672,91.624035,25.883141033104952,36.767180318086005,40.846342721304815,34.234566090816195,29.74834452578398,35.41925856167273,157.43586286938478,53.74157055555556,44.21130813988096,52.0687,47.87823,17.378972505408804,25.826515902569923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,1987,1987,CA,STNSLSRP_7_B1,GEN,46.68390876258992,67.32113415229885,70.39882345833333,76.98100442528735,71.9963923611111,95.62750602777778,122.11718474358976,47.09586,67.42874,72.447045,74.660555,69.14833,86.14952500000001,85.91783000000001,20.65262282423817,27.964133760054,29.438494065112057,30.19081899168135,24.76929089974634,33.18252083472526,147.46143247971114,53.18276336111111,47.719161562500005,50.90617,47.76581,15.647183069677704,19.394364238574315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,1988,1988,CA,STOCKDLE_1_N001,LOAD,42.0136013381295,57.340072327586206,63.68187204166667,82.28440267241379,80.80435704166666,101.8804300277778,126.5875128525641,45.78753,62.66163,67.665515,70.937715,71.62141,89.30168,86.32991000000001,23.7020734802731,33.89052423319143,53.20198081860696,75.19014522771106,52.61549573361503,50.35152829249841,161.37357155385212,51.39810965277778,42.86239863095238,49.989540000000005,45.75977,16.864681932235897,23.872039032764672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,1989,1989,CA,STOCKDL_2_N001,LOAD,41.87213578417266,57.19243020114943,62.47590268055556,77.33392382183908,72.60523563888889,97.75749883333332,120.2152004647436,45.61896,62.37448,67.51956,70.58543499999999,70.70431500000001,88.6505,85.906185,23.51130114046359,33.64331435159496,49.2922456959714,54.28519187341071,27.51454774676606,32.59763272750431,148.9452001540861,51.24893633333333,42.72108455357143,49.7808,45.545025,16.688516732452356,23.71129850767757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1990,1990,CA,STOCKDL_2_N002,LOAD,41.87213578417266,57.19243020114943,62.47590268055556,77.33392382183908,72.60523563888889,97.75749883333332,120.2152004647436,45.61896,62.37448,67.51956,70.58543499999999,70.70431500000001,88.6505,85.906185,23.51130114046359,33.64331435159496,49.2922456959714,54.28519187341071,27.51454774676606,32.59763272750431,148.9452001540861,51.24893633333333,42.72108455357143,49.7808,45.545025,16.688516732452356,23.71129850767757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,1991,1991,CA,STOCKDL_2_N101,LOAD,41.87213578417266,57.19243020114943,62.47590268055556,77.33392382183908,72.60523563888889,97.75749883333332,120.2152004647436,45.61896,62.37448,67.51956,70.58543499999999,70.70431500000001,88.6505,85.906185,23.51130114046359,33.64331435159496,49.2922456959714,54.28519187341071,27.51454774676606,32.59763272750431,148.9452001540861,51.24893633333333,42.721000863095234,49.7808,45.545025,16.688516732452356,23.71135497195188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,1992,1992,CA,STONCRRL_6_N001,LOAD,47.29486517985611,58.33187454022989,60.72063738888889,76.67066849137932,84.99339930555556,112.08480922222223,137.1895085576923,50.0208,66.71107,73.37658,79.52255,83.13618,106.010795,95.738555,24.40835278279772,39.37023774804195,44.997053426466046,36.88920269696969,37.69683758741621,41.567115123770336,186.2917345914841,55.83101776388889,48.641503497023805,54.109205,49.867395,17.001943788650575,22.46044469929139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,1993,1993,CA,STONCRRL_6_N003,LOAD,47.29486517985611,58.33187454022989,60.72063738888889,76.67066849137932,84.99339930555556,112.08480922222223,137.1895085576923,50.0208,66.71107,73.37658,79.52255,83.13618,106.010795,95.738555,24.40835278279772,39.37023774804195,44.997053426466046,36.88920269696969,37.69683758741621,41.567115123770336,186.2917345914841,55.83101776388889,48.641503497023805,54.109205,49.867395,17.001943788650575,22.46044469929139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,1994,1994,CA,STONE_1_N001,LOAD,50.6566492086331,67.22061298850575,79.71803544444445,88.2038560632184,80.39888290277779,104.85576341666666,136.8961092948718,50.11228,67.160845,78.629045,79.14772500000001,76.015605,92.398845,91.772,19.630381816577007,31.19445999279647,37.28161298553436,49.22384756159882,23.30011084706998,35.323708988356834,161.5692532816596,56.08371066666666,51.1556925297619,53.208995,49.80112,15.763678899515662,18.658156756563404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995,1995,CA,STONE_1_N005,LOAD,50.6566492086331,67.22061298850575,79.71803544444445,88.2038560632184,80.39888290277779,104.85576341666666,136.8961092948718,50.11228,67.160845,78.629045,79.14772500000001,76.015605,92.398845,91.772,19.630381816577007,31.19445999279647,37.28161298553436,49.22384756159882,23.30011084706998,35.323708988356834,161.5692532816596,56.08371066666666,51.1556925297619,53.208995,49.80112,15.763678899515662,18.658156756563404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1996,1996,CA,STONYPT_1_N001,LOAD,48.46185397122303,68.05537307471265,75.63612890277778,88.12337091954022,74.43332416666667,100.12636775,128.76036725961538,48.70566,67.338975,74.77427499999999,79.859735,69.96984,88.46971500000001,87.921765,20.58008942889612,27.850876015327508,36.42168904988618,47.14353595329763,24.6436868298758,35.976020538020514,159.76669051539366,54.56914906944444,48.97453459821429,51.649330000000006,48.371030000000005,15.977082828354796,19.21289250365709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997,1997,CA,STOREY1_2_N001,LOAD,46.20748784172662,57.529823275862064,61.35448541666667,77.37879442528735,83.71602198611112,131.31206206944444,151.6912740224359,48.41052,65.07015000000001,72.29587000000001,77.10684,79.81507500000001,103.939145,104.008695,23.023189244133395,38.22739930213641,41.761411509395145,42.445374982290254,41.81777581895928,88.77085041677816,203.0428594405212,54.53867079166666,47.73081735119048,52.591815,48.599635,16.26812920625185,21.33772372926996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1998,1998,CA,STOREY1_2_N003,GEN,46.2137502589928,57.53786109195403,61.38598336111112,77.26267636494252,80.92846893055555,123.31658894444443,149.91043467948717,48.41522,65.076565,72.313895,77.256595,79.77659,103.53081,103.91793,23.02212036511015,38.23379545039623,41.76437350161484,40.89101373584752,35.097026314688335,76.46338992477715,202.8501644600984,54.58313508333333,47.76571422619048,52.63314,48.6067,16.280162998627155,21.300821164801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1999,1999,CA,STOREY2_2_N001,LOAD,46.2137502589928,57.53786109195403,61.38598336111112,77.26267636494252,80.92846893055555,123.31658894444443,149.91043467948717,48.41522,65.076565,72.313895,77.256595,79.77659,103.53081,103.91793,23.02212036511015,38.23379545039623,41.76437350161484,40.89101373584752,35.097026314688335,76.46338992477715,202.8501644600984,54.58313508333333,47.76571422619048,52.63314,48.6067,16.280162998627155,21.300821164801203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,2000,2000,CA,STREAMVW_6_N001,LOAD,37.71349182733813,44.08106146551725,63.62705390277778,71.28846568965517,75.52882656944445,110.41017155555556,142.43697222756413,45.02694,56.53175,71.52825,69.697675,70.90524500000001,94.586145,92.59019,26.39958048239289,43.76305088786589,37.63312618116616,31.701730855545684,29.93919233348193,44.91752939184946,172.93271420410582,53.801887388888886,45.278123660714286,51.97938,46.860425,17.10647645445722,22.711832002451036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2001,2001,CA,STREAMVW_6_N007,LOAD,37.71349182733813,44.08106146551725,63.62705390277778,71.28864110632183,75.52882656944445,110.41017155555556,142.43697222756413,45.02694,56.53175,71.52825,69.697675,70.90524500000001,94.586145,92.59019,26.39958048239289,43.76305088786589,37.63312618116616,31.7015265241946,29.93919233348193,44.91752939184946,172.93271420410582,53.801887388888886,45.278123660714286,51.97938,46.860425,17.10647645445722,22.711832002451036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2002,2002,CA,STROUD_6_N001,LOAD,46.12405423021583,54.21034688218391,54.54861376388889,70.48469962643678,76.40200336111111,101.50725516666664,121.69250565705129,48.9482,63.95935,70.65822,74.07948999999999,77.03986,98.295585,88.982415,23.73720047676469,40.211823857282006,46.32963123887002,34.18324712840598,32.83050864771059,32.187449470668575,151.2682679848663,53.105736375000006,48.100597455357146,52.007235,49.83836,16.83686884578726,21.43623022597852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003,2003,CA,STROUD_6_N003,GEN,46.12405423021583,54.21034688218391,54.54861376388889,70.48469962643678,76.40200336111111,101.50725516666664,121.69250565705129,48.9482,63.95935,70.65822,74.07948999999999,77.03986,98.295585,88.982415,23.73720047676469,40.211823857282006,46.32963123887002,34.18324712840598,32.83050864771059,32.187449470668575,151.2682679848663,53.105736375000006,48.100597455357146,52.007235,49.83836,16.83686884578726,21.43623022597852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2004,2004,CA,STUART_6_N001,LOAD,47.63746869064748,68.95223929597701,67.89967506944444,72.787265704023,76.85669741666666,109.1641635,131.4997009455128,48.81349,71.62732,71.872075,71.1611,72.19774,94.049295,89.463235,21.39634070519312,32.88441057526101,32.31303114635094,31.745010981282235,30.26161003755656,44.2868615643923,161.34616216515553,53.747486833333326,45.16469349702381,51.86348,46.883245,17.03618518231376,22.743319744514288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2005,2005,CA,SUISUN_1_N001,LOAD,47.5658529352518,67.26794333333333,71.74121906944445,77.79137158045977,74.00985720833333,99.69744305555557,125.4190053525641,48.04855,67.59286,74.14276000000001,75.55687,70.18167,88.781465,87.30160000000001,20.826756705815264,27.87347598960045,28.7883028714153,30.11691412066031,25.6697714699021,33.39929066659706,150.59565170239833,54.24234684722222,48.64284678571429,51.8004,48.551045,15.71589208300831,19.490073704745072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,2006,2006,CA,SUISUN_1_N008,LOAD,47.5658529352518,67.26794333333333,71.74121906944445,77.79137158045977,74.00985720833333,99.69744305555557,125.4190053525641,48.04855,67.59286,74.14276000000001,75.55687,70.18167,88.781465,87.30160000000001,20.826756705815264,27.87347598960045,28.7883028714153,30.11691412066031,25.6697714699021,33.39929066659706,150.59565170239833,54.24234684722222,48.64284678571429,51.8004,48.551045,15.71589208300831,19.490073704745072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,2007,2007,CA,SUISUN_1_N009,LOAD,47.5658529352518,67.26794333333333,71.74121906944445,77.79137158045977,74.00985720833333,99.69744305555557,125.4190053525641,48.04855,67.59286,74.14276000000001,75.55687,70.18167,88.781465,87.30160000000001,20.826756705815264,27.87347598960045,28.7883028714153,30.11691412066031,25.6697714699021,33.39929066659706,150.59565170239833,54.24234684722222,48.64284678571429,51.8004,48.551045,15.71589208300831,19.490073704745072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,2008,2008,CA,SUISUN_1_N010,GEN,47.5658529352518,67.26794333333333,71.74121906944445,77.79137158045977,74.00985720833333,99.69744305555557,125.4190053525641,48.04855,67.59286,74.14276000000001,75.55687,70.18167,88.781465,87.30160000000001,20.826756705815264,27.87347598960045,28.7883028714153,30.11691412066031,25.6697714699021,33.39929066659706,150.59565170239833,54.24234684722222,48.64284678571429,51.8004,48.551045,15.71589208300831,19.490073704745072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,2009,2009,CA,SUMMIT_6_N001,LOAD,45.39431951079136,69.70931735632185,49.11668341666667,83.64145551724138,74.92856568055555,96.32062947222222,138.0393179326923,47.55264,63.823675,53.877185,77.02794,67.2749,85.337985,88.167295,24.53832009608232,42.06201817217752,54.32395590061923,39.54068017990132,39.98889009164621,62.32297969546092,183.63719643089303,50.002917152777776,52.61786308035715,48.236695,46.414315,15.795836896004468,51.9287757880488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2010,2010,CA,SUNGEN_1_B1,GEN,42.15985024460432,58.11385102011494,59.89413641666667,68.85782706896552,73.89990541666667,104.48455683333331,125.76807806089744,45.27488,61.808655,66.805935,67.82972000000001,68.58098000000001,89.459945,86.10992,22.5206867903063,32.97083674652572,33.42729606887242,30.73101010316185,30.380180866733845,43.40829276839583,155.92832518643266,51.68857619444445,43.62188068452381,50.067315,45.64439,16.8141593103133,23.126737352986567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2011,2011,CA,SUNOL_6_N001,LOAD,49.86526218705036,68.77833744252874,75.37425120833333,82.67264420977011,76.88416372222223,101.03731395833331,127.5066661378205,49.95602,68.280615,76.64065,78.21735000000001,72.91808499999999,90.00778,88.373605,20.18941533999776,27.46870898602876,28.31639301629475,34.70472295645179,24.5026275966098,33.35342600127105,152.71572409601615,55.33123169444444,50.098815208333335,52.325385,49.196645,15.820205000263435,19.244998499081166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2012,2012,CA,SUNST_2_N006,GEN,41.57850732374101,56.73219748563219,57.57928234722223,67.48002558908046,71.32622722222223,96.29706844444443,117.90590318910256,45.32641,61.95041,67.03709,68.59254999999999,69.835185,87.49237,84.724135,23.31571878448232,33.24718824796805,35.5708898997559,30.137012667312938,26.44837768414062,31.468480712474943,144.04352547016964,50.88555276388889,42.43453601190476,49.416055,45.230125,16.510289133779565,23.549895562789214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2013,2013,CA,SURF_1_N009,LOAD,44.49269696402877,60.40516979885058,61.895972375,75.29476321839081,78.81302855555555,105.0693376111111,127.3300721474359,48.60429,66.30277000000001,72.13725,77.50718,78.991785,98.77411,93.427705,26.49503908754544,37.70823303387148,41.71269993895086,35.13654967259223,30.24369350609317,36.018164385581166,160.42115782848674,54.81399340277778,45.20016055059524,53.288520000000005,48.90804,17.860445359718184,26.36233454963238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2014,2014,CA,SWEETWTR_6_N017,LOAD,37.4526125323741,43.51402456896552,63.34796909722223,70.68780432471264,74.86892566666667,108.67305341666666,138.5303516025641,44.81916,55.69887,71.17632499999999,69.288055,70.185305,93.568345,90.61886,26.347135330159823,43.8746556554421,37.53582456221626,31.39151897964402,29.797712933557523,44.00514008288686,170.80702518189076,53.49989873611111,45.077828720238095,51.72544,46.80711,16.950841033326988,22.66677808276372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015,2015,CA,SWEETWTR_6_N018,LOAD,37.4526125323741,43.51402456896552,63.34796909722223,70.68780432471264,74.86892566666667,108.67305341666666,138.51992184294872,44.81916,55.69887,71.17632499999999,69.288055,70.185305,93.568345,90.61886,26.347135330159823,43.8746556554421,37.53582456221626,31.39151897964402,29.797712933557523,44.00514008288686,170.8081082330297,53.49989873611111,45.077828720238095,51.72544,46.80711,16.950841033326988,22.66677808276372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2016,2016,CA,SWIFT_1_GN001,GEN,50.11166424460432,68.7536740229885,76.56063334722222,83.5483918821839,79.69798994444444,101.26364759722225,124.92666389423076,49.56897,68.13683,77.16662,77.67664500000001,75.399145,89.9198,88.437525,19.544277272443477,27.724952550523724,28.23637138352809,39.22417505464796,23.175488065340787,33.51517716209476,151.77126891282492,55.387316875,50.706939181547625,52.48091,49.38266,15.548677001886835,18.526407869321798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2017,2017,CA,SWIFT_1_N001,LOAD,50.11166424460432,68.7536740229885,76.56063334722222,83.5483918821839,79.69798994444444,101.26364759722225,124.92666389423076,49.56897,68.13683,77.16662,77.67664500000001,75.399145,89.9198,88.437525,19.544277272443477,27.724952550523724,28.23637138352809,39.22417505464796,23.175488065340787,33.51517716209476,151.77126891282492,55.387316875,50.706939181547625,52.48091,49.38266,15.548677001886835,18.526407869321798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2018,2018,CA,SWIFT_1_N003,LOAD,50.11166424460432,68.7536740229885,76.56063334722222,83.5483918821839,79.69798994444444,101.26364759722225,124.92666389423076,49.56897,68.13683,77.16662,77.67664500000001,75.399145,89.9198,88.437525,19.544277272443477,27.724952550523724,28.23637138352809,39.22417505464796,23.175488065340787,33.51517716209476,151.77126891282492,55.387316875,50.706939181547625,52.48091,49.38266,15.548677001886835,18.526407869321798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2019,2019,CA,SWIFT_1_N006,LOAD,50.11166424460432,68.7536740229885,76.56063334722222,83.5483918821839,79.69798994444444,101.26364759722225,124.92666389423076,49.56897,68.13683,77.16662,77.67664500000001,75.399145,89.9198,88.437525,19.544277272443477,27.724952550523724,28.23637138352809,39.22417505464796,23.175488065340787,33.51517716209476,151.77126891282492,55.387316875,50.706939181547625,52.48091,49.38266,15.548677001886835,18.526407869321798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,2020,CA,SYCAMORE_1_N101,LOAD,45.92560371223022,65.7280158045977,68.98976456944445,70.25028173850575,71.92791098611112,95.5567993611111,122.12026618589744,46.70025,66.11044,71.70127,69.623465,68.470215,85.963945,86.025665,20.080977851356234,27.127536702001464,29.331983076039617,30.19527268878125,24.76955065630399,33.1935800458968,145.9281588718501,52.93859879166666,46.87971641369048,50.688915,47.332365,15.449766573312976,20.204755845150807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2021,2021,CA,SYCAMORE_1_N201,LOAD,45.92560371223022,65.7280158045977,68.98976456944445,70.25028173850575,71.92791098611112,95.5567993611111,122.12026618589744,46.70025,66.11044,71.70127,69.623465,68.470215,85.963945,86.025665,20.080977851356234,27.127536702001464,29.331983076039617,30.19527268878125,24.76955065630399,33.1935800458968,145.9281588718501,52.93859879166666,46.87971641369048,50.688915,47.332365,15.449766573312976,20.204755845150807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2022,2022,CA,SYCAMORE_1_N301,LOAD,45.926185323741,65.72876102011494,68.99050704166667,70.25720479885057,71.91299926388889,95.55747504166666,122.13209783653848,46.70025,66.11044,71.70127,69.623465,68.470215,85.96842,86.025665,20.081302815069183,27.128027756581105,29.332482857691044,30.188992736276564,24.79565118078719,33.19369425742946,145.9283807060854,52.94016369444444,46.88073598214286,50.688915,47.332365,15.451069109744978,20.20534835483789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
